assay_chembl_id,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL3707781,Nc1cc(F)c(-c2ccncc2F)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,CHEMBL3638421,CHEMBL3652028,7.62,IC50,nM,24.0,IC50,nM,24.0
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2cccc(-c3c(F)cccc3F)n2)C1,CHEMBL3638421,CHEMBL3651959,8.52,IC50,nM,3.0,IC50,nM,3.0
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(O)cc3F)n2)C1,CHEMBL3638421,CHEMBL3651934,8.4,IC50,nM,4.0,IC50,nM,4.0
CHEMBL3707802,CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC(C)C)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687511,8.52,IC50,nM,3.01,IC50,nM,3.01
CHEMBL3707802,COC(=O)N(C)[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687468,8.82,IC50,nM,1.51,IC50,nM,1.51
CHEMBL3707781,CCCOc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@@H]3CC[C@H](O)[C@H](N)C3)ccc2F)c1,CHEMBL3638421,CHEMBL3651960,7.12,IC50,nM,76.0,IC50,nM,76.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)C1=O,CHEMBL3639088,CHEMBL3687424,7.48,IC50,nM,33.31,IC50,nM,33.31
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O,CHEMBL3639088,CHEMBL3687530,8.23,IC50,nM,5.93,IC50,nM,5.93
CHEMBL3707982,Cn1cc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)cn1,CHEMBL3638875,CHEMBL3652620,6.96,Ki,nM,110.0,Ki,nM,110.0
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)C[C@@H](N)[C@H]1O,CHEMBL3638421,CHEMBL3652025,8.3,IC50,nM,5.0,IC50,nM,5.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(C(C)(C)O)nn1,CHEMBL3639088,CHEMBL3691972,8.28,IC50,nM,5.27,IC50,nM,5.27
CHEMBL3707802,CCO[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N,CHEMBL3639088,CHEMBL3687499,5.83,IC50,nM,1471.24,IC50,nM,1471.24
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(O)ccc3F)n2)C1,CHEMBL3638421,CHEMBL3651942,8.7,IC50,nM,2.0,IC50,nM,2.0
CHEMBL3707802,COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](OC)[C@@H](C)C3)ccc2F)c(F)c1,CHEMBL3639088,CHEMBL3687533,8.39,IC50,nM,4.03,IC50,nM,4.03
CHEMBL3707781,Nc1ccc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@@H]1CC[C@H](O)[C@@H](N)C1,CHEMBL3638421,CHEMBL3651998,7.89,IC50,nM,13.0,IC50,nM,13.0
CHEMBL3707802,CC(=O)N[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N,CHEMBL3639088,CHEMBL3687435,5.57,IC50,nM,2700.0,IC50,nM,2700.0
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(C(F)(F)F)ccc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3652020,7.17,IC50,nM,68.0,IC50,nM,68.0
CHEMBL3707802,CC(=O)N(C)[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687475,5.55,IC50,nM,2800.0,IC50,nM,2800.0
CHEMBL3707802,COCc1cn([C@@H]2[C@H](N)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)C[C@@H]2C)nn1,CHEMBL3639088,CHEMBL3687427,8.76,IC50,nM,1.72,IC50,nM,1.72
CHEMBL3707781,Cc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@@H]3CCC[C@H](N)C3)ccc2F)c1F,CHEMBL3638421,CHEMBL3651916,8.15,IC50,nM,7.0,IC50,nM,7.0
CHEMBL3707781,Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@@H]3C[C@H](N)C[C@H](N)C3)n2)c1F,CHEMBL3638421,CHEMBL3651925,8.4,IC50,nM,4.0,IC50,nM,4.0
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2cccc(-c3ccc(O)cc3F)n2)C1,CHEMBL3638421,CHEMBL3651933,8.15,IC50,nM,7.0,IC50,nM,7.0
CHEMBL3707781,C[C@H]1CN(c2ccncc2NC(=O)c2cccc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3651922,8.7,IC50,nM,2.0,IC50,nM,2.0
CHEMBL3707781,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(F)cc(F)c3F)n2)C1,CHEMBL3638421,CHEMBL3651910,7.4,IC50,nM,40.0,IC50,nM,40.0
CHEMBL3707802,COC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3691984,7.63,IC50,nM,23.47,IC50,nM,23.47
CHEMBL3707802,CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687485,8.47,IC50,nM,3.37,IC50,nM,3.37
CHEMBL3707802,COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687490,9.09,IC50,nM,0.82,IC50,nM,0.82
CHEMBL3707781,Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](O)[C@@H](C)C3)n2)c1F,CHEMBL3638421,CHEMBL3651927,8.15,IC50,nM,7.0,IC50,nM,7.0
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](O)[C@@H]1O,CHEMBL3638421,CHEMBL3652011,8.22,IC50,nM,6.0,IC50,nM,6.0
CHEMBL3707802,C[C@H]1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1n1ccnn1,CHEMBL3639088,CHEMBL3691940,9.11,IC50,nM,0.77,IC50,nM,0.77
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1S(C)(=O)=O,CHEMBL3639088,CHEMBL3687525,8.61,IC50,nM,2.48,IC50,nM,2.48
CHEMBL3707966,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(=O)N[C@H](CN)c3ccccc3)nn1C)CCC2,CHEMBL3638988,CHEMBL3666778,5.42,IC50,nM,3761.0,IC50,nM,3761.0
CHEMBL3707781,N[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)CC[C@@H]1O,CHEMBL3638421,CHEMBL3651983,7.46,IC50,nM,35.0,IC50,nM,35.0
CHEMBL3707802,C=C(C)c1cn([C@@H]2[C@H](N)C[C@H](c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)C[C@@H]2C)nn1,CHEMBL3639088,CHEMBL3691971,8.55,IC50,nM,2.79,IC50,nM,2.79
CHEMBL3707582,CSc1ncc2ccc3c(C(N)=O)c(C)n(C(C)C)c3c2n1,CHEMBL3639053,CHEMBL3703181,7.92,IC50,nM,12.0,IC50,nM,12.0
CHEMBL3707781,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3ccncc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3652013,8.4,IC50,nM,4.0,IC50,nM,4.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1N=[N+]=[N-],CHEMBL3639088,CHEMBL3687440,8.03,IC50,nM,9.44,IC50,nM,9.44
CHEMBL3707982,Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cn[nH]c1N1CCC[C@H](N)C1,CHEMBL3638875,CHEMBL3652621,7.26,Ki,nM,55.1,Ki,nM,55.1
CHEMBL3707802,CC(=O)N[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687441,7.14,IC50,nM,72.8,IC50,nM,72.8
CHEMBL3707781,Cc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c1F,CHEMBL3638421,CHEMBL3651918,8.7,IC50,nM,2.0,IC50,nM,2.0
CHEMBL3707524,O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12,CHEMBL3639232,CHEMBL583972,6.29,IC50,nM,510.0,IC50,nM,510.0
CHEMBL3707781,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,CHEMBL3638421,CHEMBL3652000,7.66,IC50,nM,22.0,IC50,nM,22.0
CHEMBL3707802,C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1C#N,CHEMBL3639088,CHEMBL3687477,7.13,IC50,nM,73.6,IC50,nM,73.6
CHEMBL3707781,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C[C@@H](O)[C@@H]1O,CHEMBL3638421,CHEMBL3652008,8.52,IC50,nM,3.0,IC50,nM,3.0
CHEMBL3707781,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(O)cc3F)n2)C1,CHEMBL3638421,CHEMBL3651905,8.1,IC50,nM,8.0,IC50,nM,8.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1NS(C)(=O)=O,CHEMBL3639088,CHEMBL3687438,7.38,IC50,nM,41.98,IC50,nM,41.98
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1ccccc1=O,CHEMBL3639088,CHEMBL3691936,5.17,IC50,nM,6800.0,IC50,nM,6800.0
CHEMBL3707802,CC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687436,7.6,IC50,nM,25.04,IC50,nM,25.04
CHEMBL3707781,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2cccc(-c3ccc(O)cc3F)n2)C1,CHEMBL3638421,CHEMBL3651902,7.92,IC50,nM,12.0,IC50,nM,12.0
CHEMBL3707802,Cc1cn([C@@H]2[C@H](N)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)C[C@@H]2C)nn1,CHEMBL3639088,CHEMBL3687420,8.86,IC50,nM,1.39,IC50,nM,1.39
CHEMBL3707802,CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)C[C@@H]1C,CHEMBL3639088,CHEMBL3687480,7.97,IC50,nM,10.7,IC50,nM,10.7
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(O)ccc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3651901,7.7,IC50,nM,20.0,IC50,nM,20.0
CHEMBL3707802,COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](NC(=O)OC)[C@@H](C)C3)ccc2F)c(F)c1,CHEMBL3639088,CHEMBL3687516,7.61,IC50,nM,24.4,IC50,nM,24.4
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1OCCC#N,CHEMBL3639088,CHEMBL3687474,9.0,IC50,nM,1.0,IC50,nM,1.0
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)ccc(O)c3F)n2)C1,CHEMBL3638421,CHEMBL3652019,9.0,IC50,nM,1.0,IC50,nM,1.0
CHEMBL3707781,CC1(C)C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(O)cc3F)n2)C1,CHEMBL3638421,CHEMBL3651906,7.92,IC50,nM,12.0,IC50,nM,12.0
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CC[C@@H](N)C1,CHEMBL3638875,CHEMBL3652635,7.54,Ki,nM,28.5,Ki,nM,28.5
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,CHEMBL3639088,CHEMBL3691955,7.99,IC50,nM,10.18,IC50,nM,10.18
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3cc(F)ccc3F)n2)C1,CHEMBL3638421,CHEMBL3651957,8.22,IC50,nM,6.0,IC50,nM,6.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4COC4)cc3F)n2)C[C@@H](N)[C@H]1OCCC#N,CHEMBL3639088,CHEMBL3691947,8.74,IC50,nM,1.83,IC50,nM,1.83
CHEMBL3707802,COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3691942,9.09,IC50,nM,0.81,IC50,nM,0.81
CHEMBL3707802,C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1n1cncn1,CHEMBL3639088,CHEMBL3687458,6.37,IC50,nM,426.76,IC50,nM,426.76
CHEMBL3707802,COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](n4ccnn4)[C@@H](C)C3)ccc2F)c(F)c1,CHEMBL3639088,CHEMBL3691976,8.36,IC50,nM,4.42,IC50,nM,4.42
CHEMBL3707802,CCO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687498,8.62,IC50,nM,2.37,IC50,nM,2.37
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N)CC1,CHEMBL3638875,CHEMBL3652626,9.5,Ki,nM,0.316,Ki,nM,0.316
CHEMBL3707802,COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](S(C)(=O)=O)[C@@H](C)C3)ccc2F)c(F)c1,CHEMBL3639088,CHEMBL3687522,8.13,IC50,nM,7.37,IC50,nM,7.37
CHEMBL3707781,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c([C@H]3CC[C@@H](O)CC3)n2)C1,CHEMBL3638421,CHEMBL3651949,6.83,IC50,nM,149.0,IC50,nM,149.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1n1ccnn1,CHEMBL3639088,CHEMBL3691938,8.98,IC50,nM,1.04,IC50,nM,1.04
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C[C@@H](N)[C@H]1O,CHEMBL3638421,CHEMBL3651971,8.1,IC50,nM,8.0,IC50,nM,8.0
CHEMBL3707982,CN1CCC(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1,CHEMBL3638875,CHEMBL3652642,6.7,Ki,nM,201.0,Ki,nM,201.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H](N)[C@@H]1OCCS(C)(=O)=O,CHEMBL3639088,CHEMBL3691923,8.91,IC50,nM,1.24,IC50,nM,1.24
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(Cl)cnc2N)c1N1CCC[C@H](N)C1,CHEMBL3638875,CHEMBL3652634,6.23,Ki,nM,587.0,Ki,nM,587.0
CHEMBL3707781,C[C@@H]1C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)C[C@H](N)[C@H]1O,CHEMBL3638421,CHEMBL3651990,8.3,IC50,nM,5.0,IC50,nM,5.0
CHEMBL3707781,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2cccc(-c3cc(F)cc(F)c3F)n2)C1,CHEMBL3638421,CHEMBL3651944,7.12,IC50,nM,76.0,IC50,nM,76.0
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1F,CHEMBL3638421,CHEMBL3652031,8.3,IC50,nM,5.0,IC50,nM,5.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1OCCS(C)(=O)=O,CHEMBL3639088,CHEMBL3687527,8.91,IC50,nM,1.24,IC50,nM,1.24
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H](N)[C@H]1S(C)(=O)=O,CHEMBL3639088,CHEMBL3687518,8.63,IC50,nM,2.34,IC50,nM,2.34
CHEMBL3707802,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4COC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,CHEMBL3639088,CHEMBL3691948,6.57,IC50,nM,270.24,IC50,nM,270.24
CHEMBL3707781,CCc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](O)[C@@H](C)C3)n2)c1F,CHEMBL3638421,CHEMBL3651911,7.57,IC50,nM,27.0,IC50,nM,27.0
CHEMBL3707802,CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H]1C,CHEMBL3639088,CHEMBL3687492,9.21,IC50,nM,0.62,IC50,nM,0.62
CHEMBL3707781,C[C@@H]1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2N)C[C@@H](N)[C@H]1O,CHEMBL3638421,CHEMBL3651997,8.1,IC50,nM,8.0,IC50,nM,8.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,CHEMBL3639088,CHEMBL3691979,7.86,IC50,nM,13.74,IC50,nM,13.74
CHEMBL3707781,C[C@H]1C[C@@H](N)C[C@@H](c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ccc2F)C1,CHEMBL3638421,CHEMBL3651967,5.71,IC50,nM,1947.0,IC50,nM,1947.0
CHEMBL3707802,COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3691943,8.96,IC50,nM,1.09,IC50,nM,1.09
CHEMBL3707582,CSc1ncc2ccc3c(C(N)=O)cn(C4CCNCC4)c3c2n1,CHEMBL3639053,CHEMBL3703185,7.64,IC50,nM,23.0,IC50,nM,23.0
CHEMBL3707802,CC(C)C(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687416,7.31,IC50,nM,49.42,IC50,nM,49.42
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1OCC(=O)O,CHEMBL3639088,CHEMBL3691974,7.33,IC50,nM,47.26,IC50,nM,47.26
CHEMBL3707802,CCO[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N,CHEMBL3639088,CHEMBL3687500,5.72,IC50,nM,1900.0,IC50,nM,1900.0
CHEMBL3707802,COCC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687415,7.52,IC50,nM,30.07,IC50,nM,30.07
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1NCC1CCNCC1,CHEMBL3638875,CHEMBL3652622,6.83,Ki,nM,148.0,Ki,nM,148.0
CHEMBL3707802,CO[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3687512,8.66,IC50,nM,2.18,IC50,nM,2.18
CHEMBL3707802,C[C@H]1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C[C@@H](N)[C@H]1C#N,CHEMBL3639088,CHEMBL3687464,8.33,IC50,nM,4.68,IC50,nM,4.68
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCCC(N)CC1,CHEMBL3638875,CHEMBL3652627,8.78,Ki,nM,1.65,Ki,nM,1.65
CHEMBL3707781,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3105022,9.0,IC50,nM,1.0,IC50,nM,1.0
CHEMBL3707802,COC(=O)N[C@@H]1[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3691961,8.72,IC50,nM,1.89,IC50,nM,1.89
CHEMBL3707781,Nc1cc(F)c(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1[C@H]1C[C@@H](N)C[C@@H](C(F)(F)F)C1,CHEMBL3638421,CHEMBL3652004,9.0,IC50,nM,1.0,IC50,nM,1.0
CHEMBL3707781,COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c1F,CHEMBL3638421,CHEMBL3651943,8.4,IC50,nM,4.0,IC50,nM,4.0
CHEMBL3707802,COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3C[C@@H](N)[C@@H](NC(=O)OC)[C@@H](C)C3)ccc2F)c(F)c1,CHEMBL3639088,CHEMBL3687515,8.43,IC50,nM,3.74,IC50,nM,3.74
CHEMBL3707982,Cn1ncc(NC(=O)c2cncc(-c3ccccc3F)n2)c1N1CCC[C@H](N)CC1,CHEMBL3638875,CHEMBL3652641,6.24,Ki,nM,581.0,Ki,nM,581.0
CHEMBL3707802,CO[C@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3691918,7.66,IC50,nM,22.07,IC50,nM,22.07
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1OCC1CCNCC1,CHEMBL3638875,CHEMBL3652628,7.34,Ki,nM,46.1,Ki,nM,46.1
CHEMBL3707781,Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3[C@@H]3CC[C@H](O)[C@H](N)C3)n2)c1F,CHEMBL3638421,CHEMBL3651937,7.57,IC50,nM,27.0,IC50,nM,27.0
CHEMBL3707781,Cc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@@H](O)[C@@H](C)C3)ccc2F)c1F,CHEMBL3638421,CHEMBL3651936,8.52,IC50,nM,3.0,IC50,nM,3.0
CHEMBL3707781,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1,CHEMBL3638421,CHEMBL3651953,8.4,IC50,nM,4.0,IC50,nM,4.0
CHEMBL3707802,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1cc(C2CC2)nn1,CHEMBL3639088,CHEMBL3691970,8.39,IC50,nM,4.05,IC50,nM,4.05
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2cccc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3651948,8.52,IC50,nM,3.0,IC50,nM,3.0
CHEMBL3707982,Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCNCC1,CHEMBL3638875,CHEMBL3652644,6.73,Ki,nM,185.0,Ki,nM,185.0
CHEMBL3707802,COC(=O)N[C@@H]1[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC)cc3F)n2)C[C@@H]1C,CHEMBL3639088,CHEMBL3691975,7.57,IC50,nM,27.18,IC50,nM,27.18
CHEMBL3707781,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,CHEMBL3638421,CHEMBL3651946,8.52,IC50,nM,3.0,IC50,nM,3.0
CHEMBL3707802,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)C[C@@H](N)[C@H]1n1ccnn1,CHEMBL3639088,CHEMBL3691944,8.72,IC50,nM,1.9,IC50,nM,1.9
